numner,id,lat,lon,amenity
55501,120935754,51.4866436,-0.197376,pub
55502,120937896,51.5277043,0.1634379,school
55503,121038966,51.5330028,0.1584955,community_centre
55504,121083434,51.4900753,-0.1768052,pub
55505,121083435,51.490014,-0.1750222,restaurant
55506,121101761,51.519072,-0.1953284,pub
55507,121101785,51.5194126,-0.1948949,pub
55508,121101816,51.514793,-0.201486,pub
55509,121263594,51.6304045,0.3212559,pub
55510,121263924,51.6317379,0.3305308,parking
55511,121268085,51.6311888,0.331924,fuel
55512,121375101,51.5124841,-0.1916008,place_of_worship
55513,121492403,51.5311621,0.1568906,hospital
55514,121526242,51.5010416,-0.1569891,pub
55515,121526267,51.4995406,-0.1563674,pub
55516,121526273,51.5014556,-0.1570522,pub
55517,121533066,51.4890286,-0.176456,restaurant
55518,121533789,51.4897035,-0.1754257,veterinary
55519,121558827,51.5469818,-0.2295128,restaurant
55520,121558829,51.5468209,-0.2294689,dentist
55521,121558830,51.4934114,-0.1760162,pub
55522,121627221,51.4944106,-0.1280717,fountain
55523,121762435,51.5297041,0.156749,hospital
55524,121854945,51.5272172,0.1627454,social_club
55525,121861383,51.2993747,-0.3335909,parking
55526,121897857,51.5407725,-0.2046287,restaurant
55527,121897859,51.5408571,-0.204605,pub
55528,122009319,51.5468423,-0.1800146,cafe
55529,122009326,51.5466935,-0.1804105,cafe
55530,122009329,51.5468357,-0.1804452,restaurant
55531,122020336,51.518133,-0.1342569,cafe
55532,122020337,51.5183632,-0.1342362,restaurant
55533,122020338,51.5184529,-0.1343243,restaurant
55534,122020339,51.5183025,-0.1342512,restaurant
55535,122020341,51.5184323,-0.1345621,restaurant
55536,122020342,51.5184636,-0.1345937,restaurant
55537,122068098,51.5395552,0.1479577,dentist
55538,122069959,51.5024565,-0.1909965,restaurant
55539,122069961,51.5022724,-0.1909151,pub
55540,122077798,51.5369899,0.1415187,social_facility
55541,122158140,51.4987306,0.0048978,parking
55542,122161505,51.4993707,0.0069969,fountain
55543,122161506,51.5001716,0.008324,parking
55544,122161507,51.4988703,0.0060993,bicycle_parking
55545,122161508,51.5001092,0.0081833,parking
55546,122184667,51.5070675,0.0317586,conference_centre
55547,122184674,51.5080845,0.0407735,parking
55548,122187910,51.5088034,0.0392689,pub
55549,122227536,51.5006277,-0.1198095,hospital
55550,122227537,51.4983742,-0.1177044,hospital
55551,122227995,51.4975868,-0.0668369,school
55552,122228354,51.4999733,-0.0410491,school
55553,122260658,51.5243111,-0.1848724,pub
55554,122260685,51.523597,-0.1842824,place_of_worship
55555,122260724,51.5245283,-0.185033,restaurant
55556,122260742,51.5246783,-0.1847419,restaurant
55557,122260743,51.5246842,-0.1849616,restaurant
55558,122294742,51.5322298,0.1451076,place_of_worship
55559,122297268,51.5322232,0.1450807,school
55560,122297582,51.5322855,0.1441257,social_facility
55561,122298467,51.5328282,0.1433913,parking
55562,122301362,51.5330487,0.1418027,parking
55563,122302794,51.5329749,0.1381473,parking
55564,122302796,51.5330593,0.1380683,parking
55565,122317991,51.5323731,0.1474082,place_of_worship
55566,122317993,51.5321688,0.1469318,pub
55567,122317997,51.5321859,0.1473334,parking
55568,122318070,51.5323726,0.1460812,hospital
55569,122318318,51.5326392,0.146106,church_hall
55570,122414809,51.4508547,-0.1851167,school
55571,122462279,51.5402999,0.1479107,bank
55572,122462281,51.5406797,0.1478511,bank
55573,122462284,51.5407339,0.147837,bank
55574,122463739,51.541047,0.14769,police
55575,122463741,51.5410819,0.1476036,cafe
55576,122463743,51.5412793,0.1476321,fast_food
55577,122596591,51.542469,0.1475003,bank
55578,122597474,51.5421548,0.1482524,parking
55579,122597479,51.5425407,0.1481762,fast_food
55580,122597484,51.5423751,0.1482675,pub
55581,122598869,51.5405881,0.1484259,bank
55582,122598870,51.5405126,0.148212,post_office
55583,122598871,51.5407508,0.1484052,bank
55584,122599103,51.5434643,0.1486011,parking
55585,122726782,51.5391485,0.1284925,gym
55586,122726785,51.5390798,0.1279599,fast_food
55587,122727268,51.5389855,0.1266004,fast_food
55588,122727826,51.5394472,0.1278309,dentist
55589,122728064,51.5397561,0.1278152,fast_food
55590,122728072,51.5396964,0.1278251,restaurant
55591,122728328,51.5407631,0.1271135,taxi
55592,122728332,51.5410633,0.1272261,fast_food
55593,122809170,51.589348,0.2200873,fast_food
55594,122814326,51.5186917,-0.1976147,restaurant
55595,122814328,51.5187564,-0.1972245,restaurant
55596,122814330,51.5187728,-0.1971481,restaurant
55597,122842212,51.617451,0.2898404,place_of_worship
55598,122843684,51.6167607,0.2908973,fuel
55599,122850042,51.6232647,0.3146155,hospital
55600,122861284,51.6237187,0.3158109,parking
55601,122861290,51.6233897,0.3145333,parking
55602,122861609,51.6226201,0.3174228,parking
55603,122862041,51.5401016,0.1659456,place_of_worship
55604,122865208,51.5426358,0.1658797,cafe
55605,122865212,51.5425735,0.1660056,pharmacy
55606,122865219,51.5424553,0.1659873,fast_food
55607,122865225,51.5427948,0.1659079,fast_food
55608,122868062,51.5452496,0.1656565,police
55609,122868372,51.5457633,0.1651998,post_office
55610,122868373,51.5457983,0.1651712,fast_food
55611,122869484,51.5463418,0.1652873,fast_food
55612,122869488,51.5462914,0.1653368,taxi
55613,122870526,51.5468155,0.1647718,cafe
55614,122871370,51.5509623,0.1612769,fast_food
55615,122871371,51.5507878,0.1613295,cafe
55616,122871373,51.5508511,0.1613103,fast_food
55617,122871638,51.5516411,0.161752,pub
55618,122871639,51.5517195,0.162035,parking
55619,122875352,51.5513903,0.1592519,place_of_worship
55620,122876948,51.5508139,0.1553107,bank
55621,122878631,51.5509372,0.1549399,post_office
55622,122885733,51.5514227,0.1529318,parking
55623,122885827,51.551557,0.1528979,pub
55624,122887659,51.5515627,0.1294745,post_office
55625,122888242,51.5510977,0.1309744,hospital
55626,122888252,51.5514676,0.1280858,place_of_worship
55627,122888258,51.5526702,0.1347637,pub
55628,123092724,51.5409512,-0.1969395,restaurant
55629,123092737,51.5410666,-0.1970868,fast_food
55630,123092742,51.5407134,-0.1961376,pub
55631,123092747,51.5407595,-0.1964245,bureau_de_change
55632,123092754,51.540833,-0.197177,parking
55633,123092761,51.5409512,-0.1969395,fast_food
55634,123125907,51.4018775,-0.2949119,pub
55635,123158045,51.4033152,-0.2996813,pub
55636,123158047,51.4031757,-0.3005361,place_of_worship
55637,123186015,51.5242038,-0.188555,restaurant
55638,123186058,51.5221377,-0.1861577,restaurant
55639,123186063,51.523426,-0.1868957,school
55640,123271721,51.4030439,-0.3040929,parking
55641,123308586,51.5141645,-0.120512,kindergarten
55642,123314475,51.5135196,-0.1193318,school
55643,123314477,51.515266,-0.119821,college
55644,123318572,51.5129804,-0.1234851,pub
55645,123372120,51.545997,-0.2282181,parking
55646,123372140,51.5468797,-0.2303555,pharmacy
55647,123372143,51.5469725,-0.2295894,doctors
55648,123372160,51.5469261,-0.2299724,school
55649,123372196,51.546342,-0.2310582,school
55650,123372204,51.5468889,-0.2302894,fast_food
55651,123372209,51.5470524,-0.2287838,bank
55652,123372214,51.5471366,-0.2294682,post_office
55653,123372215,51.5469168,-0.230049,restaurant
55654,123372224,51.5468982,-0.2302023,pub
55655,123372232,51.5471409,-0.2307901,police
55656,123372233,51.546869,-0.230603,clinic
55657,123372243,51.5472446,-0.2304256,place_of_worship
55658,123444154,51.5050226,-0.1136369,cinema
55659,123701971,51.5429263,-0.1748614,pub
55660,123701976,51.5426076,-0.1745032,cinema
55661,123702968,51.5437847,-0.1733192,theatre
55662,123702996,51.5423866,-0.1987779,pub
55663,123704059,51.5419726,-0.1985832,fast_food
55664,123704066,51.542206,-0.1988704,cafe
55665,123796105,51.5414747,0.1131632,pub
55666,123800026,51.5414416,0.1143421,post_office
55667,123802751,51.5442373,0.1135247,place_of_worship
55668,123803380,51.5456335,0.1104973,parking
55669,123838807,51.5972962,-0.011599,parking
55670,123978246,51.5556001,0.1202397,place_of_worship
55671,124030215,51.4910886,-0.1598624,cafe
55672,124038814,51.4914002,-0.1602593,pharmacy
55673,124038815,51.4915264,-0.1600007,cafe
55674,124073570,51.4595052,-0.0931478,place_of_worship
55675,124101513,51.5593891,0.1221626,place_of_worship
55676,124101515,51.558948,0.1225971,place_of_worship
55677,124105177,51.5582073,0.1287447,fuel
55678,124115244,51.5595225,0.1364253,social_club
55679,124119519,51.5599877,0.1484711,parking
55680,124120470,51.5614364,0.1470118,bank
55681,124121196,51.5618203,0.1486401,place_of_worship
55682,124121197,51.5614948,0.1489618,parking
55683,124121752,51.560938,0.1499151,pub
55684,124122213,51.5678056,0.1494685,place_of_worship
55685,124122345,51.5611737,0.1428817,place_of_worship
55686,124122714,51.5607106,0.1330953,place_of_worship
55687,124122873,51.5593878,0.1387635,community_hall
55688,124122874,51.5593842,0.1384501,place_of_worship
55689,124122988,51.5509002,0.1067492,place_of_worship
55690,124123066,51.5550383,0.1262101,place_of_worship
55691,124123315,51.5561939,0.1401976,community_hall
55692,124123651,51.5518213,0.1332993,place_of_worship
55693,124123908,51.551304,0.1437026,community_centre
55694,124123909,51.5510456,0.1430517,place_of_worship
55695,124124041,51.5458327,0.1516172,community_hall
55696,124124042,51.5493423,0.1452376,place_of_worship
55697,124124270,51.5449625,0.1418837,place_of_worship
55698,124126321,51.5394737,0.1329038,place_of_worship
55699,124126323,51.5346408,0.1189691,place_of_worship
55700,124126327,51.5381817,0.1369877,place_of_worship
55701,124126329,51.538328,0.1372616,community_centre
55702,124255768,51.5386375,0.1191225,community_hall
55703,124255770,51.538319,0.1193344,place_of_worship
55704,124266830,51.5426548,-0.1733241,library
55705,124463274,51.4908799,-0.2139115,college
55706,124463278,51.4912727,-0.215203,parking
55707,124539492,51.4063409,0.1709643,parking
55708,124542268,51.658582,-0.2770558,restaurant
55709,124628031,51.6003868,-0.3202482,school
55710,124660250,51.6674744,-0.3976525,fuel
55711,124664204,51.6687558,-0.3981158,place_of_worship
55712,124664206,51.6722359,-0.3943581,place_of_worship
55713,124990766,51.4780502,-0.0124106,pub
55714,125007063,51.5955151,-0.0848116,community_centre
55715,125016324,51.5310225,-0.1505687,restaurant
55716,125038462,51.5696109,-0.1287733,pub
55717,125070138,51.3665122,-0.4953846,school
55718,125087009,51.6241836,-0.2334339,swimming_pool
55719,125091218,51.3666151,-0.4951762,school
55720,125213507,51.5712589,-0.1169808,shelter
55721,125213508,51.5713364,-0.1171929,shelter
55722,125295633,51.5196743,-0.1233882,college
55723,125295714,51.5198536,-0.1204783,parking
55724,125297704,51.5217778,-0.1229781,university
55725,125297706,51.5220442,-0.1232133,university
55726,125554426,51.3713128,-0.4909422,doctors
55727,125554427,51.3717,-0.489578,place_of_worship
55728,125554431,51.3711535,-0.4915269,social_facility
55729,125676941,51.528981,-0.1296109,spa
55730,125676948,51.5289843,-0.1297289,restaurant
55731,125744273,51.4566976,-0.0964486,restaurant
55732,125744274,51.4568712,-0.0962262,fast_food
55733,125744276,51.456737,-0.0963853,pharmacy
55734,125771150,51.4529342,-0.0921597,school
55735,125935384,51.3717886,-0.4862887,pub
55736,125968147,51.5336912,-0.1189867,doctors
55737,125968151,51.5335657,-0.1189808,pub
55738,126145225,51.5325699,-0.1084607,place_of_worship
55739,126145232,51.5319956,-0.1089998,pub
55740,126218991,51.5535049,-0.1687431,parking
55741,126218996,51.554521,-0.1717402,police
55742,126218999,51.5546299,-0.1720235,pharmacy
55743,126219002,51.5547102,-0.1709645,parking
55744,126219010,51.5541147,-0.1708474,dentist
55745,126219012,51.5551442,-0.1663368,fast_food
55746,126219031,51.5532648,-0.1679209,school
55747,126219041,51.5547287,-0.1722349,dentist
55748,126219062,51.5546632,-0.1720947,restaurant
55749,126219066,51.5542492,-0.170899,doctors
55750,126219072,51.5546386,-0.1715971,courthouse
55751,126220295,51.5443799,-0.4845368,parking
55752,126222031,51.5552395,-0.1655752,cafe
55753,126227631,51.5545657,-0.1650816,parking
55754,126227640,51.5547886,-0.1643546,parking
55755,126227649,51.5550153,-0.1629007,parking
55756,126227657,51.5549116,-0.1633778,parking
55757,126227668,51.5547264,-0.1638744,parking
55758,126301957,51.5939642,-0.0248432,school
55759,126303429,51.6179366,0.2943671,police
55760,126469807,51.5152406,-0.0925842,place_of_worship
55761,126480311,51.5115944,-0.0803995,place_of_worship
55762,126483845,51.5194357,-0.072026,place_of_worship
55763,126610375,51.4529851,-0.1007357,dentist
55764,126610377,51.4527702,-0.1004792,pharmacy
55765,126610381,51.4527863,-0.100322,cafe
55766,126610382,51.452986,-0.1002113,restaurant
55767,126610386,51.4528105,-0.1000863,restaurant
55768,126610392,51.4529823,-0.100582,pharmacy
55769,126610395,51.4527161,-0.100582,pub
55770,126706823,51.5136233,-0.122458,bench
55771,126772778,51.4546619,-0.0986888,school
55772,126772872,51.4548425,-0.0994621,place_of_worship
55773,126886041,51.3938761,-0.2962665,parking
55774,126890283,51.3938003,-0.295876,parking
55775,126895868,51.5416008,-0.1729465,school
55776,126937870,51.3788959,-0.3488763,pub
55777,126975762,51.5818866,0.2044755,parking
55778,126979326,51.4079968,-0.3068224,police
55779,127010462,51.5401727,0.1441479,hospital
55780,127095353,51.5512029,-0.0528941,parking
55781,127095416,51.5512823,-0.0509981,doctors
55782,127098737,51.404222,-0.4934503,parking
55783,127169823,51.4263781,-0.3761561,hospice
55784,127236155,51.4172625,-0.3742463,place_of_worship
55785,127268600,51.5407984,0.1453918,parking
55786,127270698,51.5406807,0.1423125,parking
55787,127582077,51.5352876,0.120735,parking
55788,127674334,51.5201686,-0.501262,grave_yard
55789,127674811,51.5204873,-0.5092944,school
55790,127754361,51.5956648,-0.1283853,parking
55791,127754369,51.5946777,-0.1292242,parking
55792,127772533,51.5958298,-0.1289982,parking
55793,127935493,51.5023553,-0.1957586,parking
55794,127992036,51.614244,-0.0235461,school
55795,128125453,51.488696,-0.4869138,parking
55796,128287467,51.5028052,-0.1899192,fire_station
55797,128287480,51.502923,-0.1899571,embassy
55798,128290517,51.5017458,-0.1876573,embassy
55799,128290569,51.5019547,-0.1883342,embassy
55800,128292682,51.5016915,-0.189443,cafe
55801,128292693,51.5022392,-0.1877276,pub
55802,128292698,51.5022749,-0.188056,restaurant
55803,128292706,51.5023106,-0.1887094,restaurant
55804,128292708,51.5020009,-0.1900106,bank
55805,128292713,51.5021218,-0.1887869,restaurant
55806,128292727,51.5022663,-0.1879865,restaurant
55807,128292729,51.5023129,-0.1885626,cafe
55808,128292737,51.5023108,-0.1886332,restaurant
55809,128292738,51.5010413,-0.1895607,pub
55810,128298773,51.4997079,-0.1906779,parking
55811,128383296,51.5035046,-0.1919321,spa
55812,128383299,51.5038686,-0.1922722,place_of_worship
55813,128383300,51.5034212,-0.1919094,cafe
55814,128383302,51.5036741,-0.192037,doctors
55815,128384803,51.5032597,-0.1917969,restaurant
55816,128384811,51.5029496,-0.1915803,spa
55817,128384814,51.5026241,-0.1915698,pharmacy
55818,128386713,51.5026723,-0.1911524,restaurant
55819,128419853,51.499331,-0.1882663,pub
55820,128423405,51.4999774,-0.1882991,school
55821,128454313,51.5132952,-0.1103485,place_of_worship
55822,128459715,51.5129275,-0.111993,parking
55823,128489609,51.5015885,-0.1869693,embassy
55824,128489616,51.5017165,-0.1869218,embassy
55825,128489618,51.5013272,-0.1870664,embassy
55826,128493423,51.5023129,-0.1885626,cafe
55827,128568015,51.5000859,-0.0718759,place_of_worship
55828,128568068,51.4985711,-0.0727639,parking
55829,128568072,51.4989736,-0.0727557,parking
55830,128568073,51.4998209,-0.0734617,parking
55831,128568074,51.4997643,-0.0747215,parking
55832,128568080,51.4994686,-0.0723991,parking
55833,128568128,51.4994173,-0.0744712,parking
55834,128568133,51.5000557,-0.0745404,parking
55835,128568135,51.4991549,-0.0724113,parking
55836,128568136,51.5001683,-0.0745614,parking
55837,128568137,51.4987266,-0.0730545,parking
55838,128568143,51.4996576,-0.0742119,parking
55839,128568145,51.4999735,-0.0732609,parking
55840,128568146,51.4988258,-0.0712969,parking
55841,128568147,51.4994073,-0.0733741,parking
55842,128568148,51.5002202,-0.0750928,parking
55843,128568150,51.4999685,-0.0743173,parking
55844,128570288,51.4978026,-0.0718089,parking
55845,128570307,51.497747,-0.0713873,parking
55846,128570319,51.4975869,-0.0688089,parking
55847,128621449,51.5139056,-0.3002734,restaurant
55848,128621453,51.5137354,-0.3015715,restaurant
55849,128621467,51.5139954,-0.3004225,restaurant
55850,128621480,51.5130685,-0.2977601,language_school
55851,128621483,51.5139934,-0.300495,bank
55852,128621486,51.5134624,-0.2983363,veterinary
55853,128621491,51.5117342,-0.2986043,doctors
55854,128736430,51.5117368,-0.3072503,school
55855,128736433,51.5115932,-0.3087279,school
55856,128736436,51.5116881,-0.3077853,school
55857,128736438,51.5114863,-0.3083578,school
55858,128736440,51.5118048,-0.308165,school
55859,128736444,51.5116201,-0.307356,school
55860,128736447,51.5100003,-0.3148379,parking
55861,128736452,51.5095757,-0.3154963,parking
55862,128736453,51.5115958,-0.307645,school
55863,128736459,51.5117304,-0.3074896,school
55864,128736469,51.5117368,-0.3072503,school
55865,128744026,51.5110774,-0.312327,nursing_home
55866,128799089,51.5770907,-0.1233629,shop
55867,128799091,51.576449,-0.1217053,school
55868,128799097,51.577911,-0.1233862,cafe
55869,128799108,51.5773511,-0.1235664,place_of_worship
55870,128799725,51.5785942,-0.1237317,bank
55871,128800657,51.5789799,-0.1218671,public_building
55872,128800658,51.5788022,-0.1229871,fountain
55873,128801254,51.5789651,-0.1237089,restaurant
55874,128803647,51.5785315,-0.1222127,parking
55875,128803648,51.5787543,-0.1214787,parking
55876,128803649,51.5780655,-0.1226581,toilets
55877,128840767,51.5104767,-0.3121895,clinic
55878,128870120,51.5046288,-0.3061715,dentist
55879,128911461,51.3142818,-0.4730763,toilets
55880,128911466,51.3148096,-0.473281,library
55881,128969637,51.5100459,-0.3172295,place_of_worship
55882,128969682,51.5105169,-0.3180219,place_of_worship
55883,129098674,51.4356723,-0.1598834,pub
55884,129098686,51.4339212,-0.1631327,pub
55885,129098742,51.4350438,-0.1612215,nightclub
55886,129098840,51.4261736,-0.1683457,parking
55887,129098900,51.4293546,-0.1732149,parking
55888,129127756,51.5021711,-0.1891847,spa
55889,129127763,51.5022075,-0.1890283,restaurant
55890,129130054,51.5156451,-0.3083464,school
55891,129216763,51.5854275,0.079415,public_building
55892,129216764,51.5852952,0.0795185,parking
55893,129239389,51.3984437,0.1678081,parking
55894,129317570,51.555789,-0.1699523,place_of_worship
55895,129337399,51.5549821,-0.1726743,bank
55896,129337408,51.5552057,-0.1740121,restaurant
55897,129337423,51.5549814,-0.1730877,cafe
55898,129377176,51.3698122,-0.4889108,school
55899,129377899,51.5369821,-0.1468475,school
55900,129382789,51.5404747,-0.1415408,parking
55901,129383549,51.5437681,-0.1419331,police
55902,129412651,51.3430217,-0.2614071,recycling
55903,129582442,51.567901,0.1819931,parking
55904,129582657,51.5684768,0.1838958,parking
55905,129582660,51.5683107,0.1823876,parking
55906,129743637,51.3061318,-0.3415573,parking
55907,129779165,51.5040554,0.0400105,parking
55908,129805303,51.4951538,-0.1376245,pub
55909,129843568,51.6153585,-0.0229398,parking
55910,129843572,51.6158948,-0.0222934,parking
55911,130106170,51.5820787,-0.0341515,parking
55912,130110242,51.5911442,-0.0193,parking
55913,130287887,51.5091438,-0.2023594,nursing_home
55914,130321226,51.3825822,0.3064754,place_of_worship
55915,130321230,51.3761613,0.3166267,place_of_worship
55916,130321233,51.3760575,0.3166133,grave_yard
55917,130321243,51.3769758,0.3166427,grave_yard
55918,130321247,51.3887842,0.2941257,grave_yard
55919,130321250,51.3890252,0.2940477,place_of_worship
55920,130331887,51.4280595,-0.0581837,place_of_worship
55921,130332587,51.4336324,-0.0523948,place_of_worship
55922,130334112,51.3581016,0.2992952,grave_yard
55923,130334113,51.3574871,0.299301,place_of_worship
55924,130334114,51.3573162,0.2991655,grave_yard
55925,130345641,51.5702776,0.179447,hospital
55926,130410583,51.5857393,-0.0208836,pub
55927,130410921,51.5877889,-0.0221388,public_building
55928,130415840,51.4368411,0.2286016,swimming_pool
55929,130433477,51.5435674,-0.0104894,parking
55930,130474928,51.513379,-0.2957728,place_of_worship
55931,130482516,51.5129097,-0.2928188,parking
55932,130524644,51.5149345,-0.1808827,pub
55933,130536225,51.5898046,-0.3348851,library
55934,130536824,51.588743,-0.3343441,parking
55935,130540054,51.5910077,-0.0188339,place_of_worship
55936,130582977,51.5357654,-0.1951446,delivery_office
55937,130752907,51.5901817,-0.3329184,social_club
55938,130753037,51.5904677,-0.3346753,parking
55939,130873539,51.4963189,-0.1359424,pub
55940,130877935,51.6069381,-0.0196179,parking
55941,130883344,51.6086481,-0.0295245,parking
55942,130911409,51.5442781,-0.008344,parking
55943,131175713,51.6100742,-0.0366061,parking
55944,131175715,51.6109056,-0.0372532,parking
55945,131176448,51.610296,-0.0360436,parking
55946,131196049,51.5569258,-0.1687677,pub
55947,131300952,51.609531,-0.046433,fuel
55948,131324144,51.6565015,-0.0242255,parking
55949,131326529,51.5328432,-0.2044354,restaurant
55950,131326531,51.5328519,-0.2045997,fast_food
55951,131354479,51.6416753,0.0537663,parking
55952,131354482,51.6418499,0.0541847,parking
55953,131414236,51.6076201,-0.0472285,parking
55954,131414237,51.6100678,-0.045261,parking
55955,131414238,51.610443,-0.0492455,parking
55956,131442098,51.6608286,-0.0216287,parking
55957,131443356,51.6621705,-0.0237034,parking
55958,131443360,51.6620598,-0.0234741,parking
55959,131474696,51.6200625,-0.0397912,parking
55960,131475090,51.6212786,-0.0406784,parking
55961,131475397,51.6202929,-0.0408679,parking
55962,131500840,51.6168389,-0.0811508,parking
55963,131565102,51.5880735,-0.0211863,place_of_worship
55964,131585732,51.6498023,-0.0311779,parking
55965,131600472,51.6508646,-0.0276468,parking
55966,131603359,51.5894343,-0.3359889,parking
55967,131611649,51.4861777,0.2630624,parking
55968,131632979,51.5904339,-0.0197003,nursing_home
55969,131634114,51.5655567,0.1941548,parking
55970,131681118,51.5431149,-0.0064489,bank
55971,131682631,51.5430782,-0.006526,cafe
55972,131724838,51.5188351,-0.1490917,doctors
55973,131725093,51.6065244,0.0543707,parking
55974,131882286,51.5465446,-0.0742438,theatre
55975,131882288,51.5464525,-0.0740163,bar
55976,131892149,51.5743916,-0.1189205,parking
55977,131905627,51.497906,-0.453996,parking
55978,131910842,51.4987923,-0.4558571,parking
55979,131925576,51.570738,-0.1476743,pub
55980,131925577,51.570484,-0.1462136,pub
55981,131925578,51.5706192,-0.1464602,restaurant
55982,131925580,51.570659,-0.146977,dentist
55983,131928679,51.5703091,-0.1455134,restaurant
55984,131961271,51.4089123,0.1753415,parking
55985,132048658,51.5046263,0.0691894,parking
55986,132072531,51.5431273,-0.005592,pharmacy
55987,132109553,51.5901531,-0.0184504,nursing_home
55988,132132813,51.5426421,-0.4655991,parking
55989,132153935,51.4057407,-0.2393148,parking
55990,132154174,51.4056227,-0.2410019,parking
55991,132165779,51.5257625,-0.1232795,clinic
55992,132190790,51.4932432,-0.1612183,place_of_worship
55993,132202715,51.5310372,-0.1314353,pub
55994,132207169,51.4100487,0.1777824,doctors
55995,132227881,51.5908291,-0.0153474,parking
55996,132227882,51.5915131,-0.01196,parking
55997,132227886,51.5910636,-0.0145751,parking
55998,132235203,51.5906864,-0.0127432,parking
55999,132235204,51.5910755,-0.0117092,parking
56000,132235206,51.590974,-0.0116341,parking
56001,132318687,51.5303374,-0.1291854,research_institution
56002,132319666,51.5283791,-0.1290427,restaurant
56003,132319672,51.5285591,-0.1293006,cafe
56004,132319673,51.5286926,-0.1294383,nightclub
56005,132319674,51.5281687,-0.1287705,pub
56006,132357249,51.5218468,0.0721997,fast_food
56007,132357250,51.5219392,0.0720633,fast_food
56008,132390491,51.5811635,0.1835412,townhall
56009,132391804,51.581214,0.1862201,public_building
56010,132410688,51.4108154,0.1812535,place_of_worship
56011,132535060,51.5930077,0.2336411,shelter
56012,132564961,51.5801826,0.1830908,marketplace
56013,132636515,51.5793613,0.180669,place_of_worship
56014,132636516,51.5797648,0.1804662,grave_yard
56015,132636982,51.5804299,0.1808935,parking
56016,132637979,51.5799337,0.1837485,parking
56017,132647598,51.5323921,-0.0088262,bar
56018,132680749,51.5770484,-0.0972357,parking
56019,132680750,51.5768135,-0.096871,parking
56020,132681393,51.5769248,-0.0983164,cafe
56021,132702061,51.4447132,-0.1358066,school
56022,132707370,51.570865,-0.0963765,cafe
56023,132714613,51.323167,-0.0320049,place_of_worship
56024,132726123,51.3718988,-0.4888881,fuel
56025,132726774,51.3718405,-0.4883475,bank
56026,132731002,51.5699135,-0.1034774,cafe
56027,132734316,51.3646835,-0.4852465,parking
56028,132755469,51.6359466,-0.0444978,parking
56029,132763264,51.6666808,-0.0904085,parking
56030,132852711,51.6523347,-0.2193101,hospital
56031,132866547,51.3915154,-0.5040209,bank
56032,132866549,51.391652,-0.5038002,bank
56033,132942112,51.5263864,-0.0173047,parking
56034,132954079,51.5243455,0.0037668,parking
56035,132965369,51.631225,0.0007239,place_of_worship
56036,133059028,51.6425617,-0.2547743,parking
56037,133059968,51.6435354,-0.2555306,parking
56038,133061863,51.6451459,-0.2539864,parking
56039,133061867,51.6455811,-0.2533347,parking
56040,133061879,51.6440574,-0.2543968,parking
56041,133095782,51.6343469,-0.1332703,parking
56042,133113853,51.5273608,-0.0287975,community_centre
56043,133142888,51.4327185,-0.1392346,swimming_pool
56044,133160909,51.4048479,0.1569274,place_of_worship
56045,133261088,51.4496927,-0.0751513,fast_food
56046,133261094,51.449732,-0.0751997,restaurant
56047,133261107,51.4492181,-0.0746177,bank
56048,133341756,51.3354992,-0.2751887,parking
56049,133342652,51.3442506,-0.5017781,kindergarten
56050,133410240,51.5633475,-0.1296764,shelter
56051,133410241,51.5634024,-0.1298764,shelter
56052,133548865,51.5909466,-0.2553092,fast_food
56053,133548869,51.5912912,-0.2552637,parking
56054,133549994,51.5907078,-0.2579618,parking
56055,133549998,51.5914207,-0.2570546,parking
56056,133550188,51.5907834,-0.2573684,parking
56057,133550844,51.5909433,-0.2582871,parking
56058,133555518,51.5897177,-0.2569369,parking
56059,133557852,51.5892594,-0.2564058,parking
56060,133558574,51.5891744,-0.256843,parking
56061,133644905,51.5880113,-0.0557926,restaurant
56062,133673805,51.5889916,-0.2627638,parking
56063,133674093,51.5907371,-0.0630864,public_building
56064,133754525,51.6558959,-0.2470989,parking
56065,133754782,51.4059063,0.1586705,restaurant
56066,133879994,51.6608489,-0.2541286,parking
56067,133891864,51.5188552,-0.1363145,restaurant
56068,133891880,51.517904,-0.1347985,restaurant
56069,133891887,51.5190516,-0.1363172,restaurant
56070,133912552,51.6609779,-0.4035195,parking
56071,134049026,51.5172392,-0.1509605,restaurant
56072,134049034,51.5170788,-0.1509305,place_of_worship
56073,134065135,51.5167316,-0.1507911,restaurant
56074,134071341,51.680949,-0.3928298,parking
56075,134071437,51.5163772,-0.1500171,fast_food
56076,134071472,51.5162922,-0.1496848,pub
56077,134071694,51.6797516,-0.3919111,parking
56078,134073395,51.6793949,-0.3887207,parking
56079,134099555,51.3594848,-0.300687,parking
56080,134105347,51.3851154,-0.4852776,parking
56081,134159054,51.6816946,-0.3905254,parking
56082,134163581,51.6835937,-0.3915261,parking
56083,134167041,51.3873876,-0.5001232,parking
56084,134237108,51.5819582,0.1857719,courthouse
56085,134237109,51.58195,0.1859375,police
56086,134292456,51.4111602,-0.2277263,fuel
56087,134571548,51.6335035,-0.1988846,grave_yard
56088,134708045,51.5176066,-0.1508115,pub
56089,134708046,51.5171069,-0.1505619,pub
56090,134708049,51.5177237,-0.1503356,college
56091,134777475,51.5868383,-0.052533,pub
56092,134781755,51.586869,-0.0528574,parking
56093,134781757,51.5868383,-0.052533,parking
56094,134903285,51.6077934,0.0246238,recycling
